text	label
Apatah lagi pengakhiran yang akan diambil adalah meletakkan label di dahi seseorang itu dengan cop 'liberal, songsang, ekstrimis, rasis, homophobic' dan bermacam lagi gelaran, yang secara tak langsung bagi yang beragenda politik pula akan berterusan menduga tanpa sedar ianya mampu mencetuskan ketegangan.	negative
Harini sumpah aq rasa malass, nak bangun katil pun amals, makan pun malass, semua aq malas, mood aq punn swing mcm kne period dh ni	negative
ada di antara mereka sudah mula tidak bertegur sapa kerana berbeza ideologi politik	negative
Orang kata ekonomi susah, rakyat hidup sukar, cuba pergi ke lapangan terbang KLIA, berapa ramai rakyat Malaysia yang melancong ke luar negara, pergi pasar raya penuh orang tidak berkurangan.	positive
dulu me suka buat org mcmni.. tp at the end of the day, regret.. dia buat kita rasa mcm terbeban sgt tau tu hati.. https://t.co/NGucBRj9bd	negative
Saya berharap tuan puan dapat tolong, mudah-mudahan kita dapat jadikan Malaysia semakin indah dan lagi hebat serta lagi baik	positive
Tidak ada maknanya kita bertindak selepas sesuatu kejadian berlaku. 	negative
kepuasan rakyat terhadap kemudahan yang diilhamkan	positive
@NRYHTUL wehhh aku pun sama mengidam vacuum !	neutral
Mereka terlatih dalam bidang yang lebih tinggi di mana melayakkan mereka (apabila keluar) menjadi jurutera dan sebagainya	positive
@fwopforlife dorg tanya budak mana pastu kita cakap orang selangor tapi mak kita tak tahu pun yg mana satu skshsjsh https://t.co/hhFqeNHHde	positive
Masyarakat Orang Asli Temiar tidak harus dianggap atau dilayan seperti penjenayah atau orang jahat kerana mereka hanya melindungi hak sebagai rakyat Malaysia secara sah	negative
Dulu zaman kena marah tak hafal sifir pegang buku tulis baca yg cover blakang tu sambil menangis kat bucu bilik	negative
Malangnya peluang untuk penonton berbicara juga ditutup secara yang, saya dimaklumkan, tidak adil	negative
spontan dan paling penting mencuit hati ramai peminat termasuk mengenai Pilihan Raya Umum	positive
Walaupun sudah bersara pada tahun 2014 lalu, saya tetap meneruskan perjuangan untuk menjaga keselamatan, khususnya di Tanjung Labian	positive
#Ipoh Kerajaan Perak mensasarkan 610,100 individu di Kinta akan menerima vaksin menjelang hujung tahun ini sebaik Pusat Pemberian Vaksin (PPV) secara pandu lalu di Stadium Indera Mulia mula beroperasi esok. (1/2) https://t.co/n4IJ9UxhzX	positive
lebih terbuka dan matang untuk membezakan mana yang intan dan mana yang kaca	positive
@AWATNINews Biarlah dia balik kelantan.orang Kelantan semua kaya dah skrg.air tak payah buat bila nak minum.tingga https://t.co/S6kaT1nEeG	negative
AGM yang diadakan tidak mengikut perlembagaan	negative
Terbaik brother @HermyRahim ! Hentam dan desak lagi kerajaan ni, kita jangan kasi muka. Nanti lama2 kerajaan sambil https://t.co/teBjncxqJD	negative
Kalau ada kerosakan, kita baikinya dari dalam.	positive
justeru institut penyelidikan ekonomi malaysia mier bersama cmi dan kumpulan utusan serta majlis perundingan melayu mpm ingin meneruskan diskusi dan polemik isu ini supaya aspek pertumbuhan dan pengagihan atau economic growth with distribution tetap kekal dan relevan serta diberi tempat yang wajar dalam proses penggubalan dasar awam negara	positive
Kemelut Titah DiRaja : Istana Perak beri ingatan keras fungsi Institusi DiRaja dalam pentadbiran kerajaan melalui k https://t.co/GXTXzJDozh	positive
Di samping bertemu dengan rakyat secara terus, kita turut menyampaikan sumbangan kepada golongan yang memerlukan	positive
Orang Melayu yang tidak relevan tidak tahu dunia sebenar.	negative
Kita perlu memastikan pasaran modal Malaysia kekal berdaya saing	positive
Kita akan dapat atasi amalan kronisme dengan amalan ketelusan	positive
@anishhfarhana Pandai ey hanis skrg	positive
@ZakwanVelasquez Thanks wan, bagi ayat lebih sikit	positive
Rider yang hantar kopi aku tumpah tinggal suku pun siap salahkan aku lagi. Katanya rushing nak gi solat Jumaat. Sia https://t.co/r9ZC8UeV45	negative
Kita bersyukur apabila hasrat untuk melihat pendidikan agama terus berkembang di kawasan ini akan tercapai apabila mendapat maklumat bahawa peruntukan sudah diluluskan	positive
Masih ada yg bebas berkeliaran. #BebaskanDW https://t.co/G2XZh0jZRJ	negative
namun kerja kuat dan calon yang menang, tentunya akan dipilih lagi.	positive
Jadi kita sudah ambil langkah supaya pemegang kad pengenalan palsu tidak terlepas daripada JPN dan Imigresen	positive
Tahun ini belum ada dikenakan PPN Sembako dan sekolah Nusantara Bersatu https://t.co/Uvr7kM3j3x	neutral
@Senjajingga30 Aamiin. Terima kasih untuk dukungan dan apresiasi yang diberikan. Selamat berakhir pekan :) -Rahmat-	positive
Akta Kerajaan Tempatan 1976 (Akta 171) dan Akta Jalan, Parit dan Bangunan 1974 (Akta 133) merupakan rujukan utama JKT berkaitan Kerajaan Tempatan. Klik infografik di bawah untuk mengetahui peranan dan fungsi PBT mengikut Akta 171 dan Akta 174. https://t.co/u9RKLyu7Ii	neutral
Kita telah jadikan Malaysia selamat untuk rakyat Malaysia dan rakyat asing, dan saya katakan (begitu) sebab kita ada kuasa perundangan tertentu	positive
Ini adalah antara punca data peribadi pengguna disalahgunakan	negative
Ditambah dengan dasar-dasar yang dibuat termasuk dasar pembangunan 30 tahun turut menjadi pendorong kepada seluruh kepimpinan negeri memberi sokongan kepada beliau bagi membolehkan ia menjadi realiti	positive
Kita ambil contoh di Johor, ada yang wujudkan persepsi bahawa orang Cina dan Singapura telah menekan orang Melayu, lalu dipinggirkan. 	negative
Ni jenis babi yg tak tau malu. Ko ingat Kalau kerajaan Ko buat sehabis Baik utk Rakyat, Ko rasa wujud ke kempen ben https://t.co/NxQQWj5sNE	negative
@kavnadaa aku baik jahat darimana nya sik	negative
Sebelum ni undertesting w/pun kerajaan negeri dah buat mass testing. Kerajaan pusat target 200k tetsing per day. Tp https://t.co/KDhtngA0LS	negative
Sebab itu I marah terhadap ahli menteri .ramai yg I nampak ramai yang dengki dan berkianat sesama mereka. Politik m https://t.co/VsqByU1Eyu	negative
Dengan adanya platform pengundian dalam talian, pengundi boleh mengundi pada tarikh dan tempoh yang ditetapkan sahaja secara serentak	positive
sekarang kalau area Cyberjaya dah tak jauh dah. lagi pulak Cyberjaya banyak akses nak keluar masuk Cyberjaya itself https://t.co/GEY3rD21Ni	neutral
Abe Hiroshi kira Kelantan + Sarawak la	neutral
Mandi pagi ini.. show nya bunda cm share di grup.. jd kalo mau puas dengan pelayanan bunda setiap hari silahkan dm buat gabung di grup. Krn grup sekali gabung permanen selamanya.. retweet jangan lupa guys https://t.co/PnGf2WHcPa	positive
Kerajaan juga bersetuju melantik pihak berkecuali bersesuaian, antaranya dalam kalangan organisasi masyarakat sivil dan ahli akademik, bagi mengumpul serta menganalisis maklum balas awam diterima terhadap pelaksanaan NHRAP	positive
Ramai ingin tahu apa yang membuat beliau bergerak begitu cergas hingga foto beliau sedang makan dengan disertai produk multivitamin tertentu di meja begitu menarik perhatian sampai terdapat laporan bahawa jenama tersebut kehabisan stok di farmasi.	positive
Pelbagai dakwaan pembangkang terhadap pelaburan China di Malaysia yang dikatakan memberi kesan negatif terhadap negara hanya bertujuan mencetuskan kemarahan rakyat terhadap kerajaan	negative
Kerajaan ni sumpah takde humanity do babi laa	negative
Kerajaan melayu isle Negeri serambi mekah Air bersih 2040 Pattla air kelantan tk jernih2.. Rupanya menyapu jgk. Bkn RM 27, tp RM27 Juta. https://t.co/MGWsCfz3kE	negative
Papa buat baik, anak dpt hadiah. Terima kasih byk kakak cantik... https://t.co/WEpo7xnabZ	positive
Parti-parti politik tidak wajar berasa bimbang dengan ketelusan proses pilihan raya sedia ada yang diamalkan di negara ini	positive
Justeru, kita mengadakan mesyuarat bahagian dan keseluruhannya, ahli jawatankuasa (AJK) menyuarakan pendapat dan meminta saya berganding bersama Budiman menjadi calon PRU-14.	positive
Seramai lebih kurang 1,000 orang penduduk PPR Muhibbah menerima suntikan COVID-19 hari ini melalui program pertama trak bergerak vaksinasi. https://t.co/HnJf2jrPQg	neutral
Yang paling penting ialah orang itu mesti melindungi harga diri sebanyak mungkin kerana itulah perkara pertama yang terjejas apabila anda dibuli	positive
#feedback tq maklang @farahthiaaa @ Kuala Lumpur, Malaysia https://t.co/Z1cBjeruQ9	positive
arwah begitu disayangi oleh semua anggota keluarganya kerana kehadirannya menceriakan suasana rumah yang sudah lama tidak kedengaran suara anak kecil	negative
@isyauy huhu sama la, kena minum air vit. C	neutral
Rakyat sekarang tidak bodoh nak kena tipu dengan janji-janji mereka	positive
Rizal yang berkata pihaknya akan membuat laporan pada SKMM mengenai perkara itu dan mencabar pemilik suara tersebut untuk tampil membuat tuduhan secara terbuka.	negative
Penduduk kembali menjalankan aktiviti harian seperti biasa, malah ada dua pos kawalan pasukan keselamatan di Tanjung Labian dan Kampung Tanjung Batu yang sentiasa menjalankan rondaan dan pemantauan	positive
Kita tidak nafikan pembinaan itu tidak mengikuti pelan aspek keselamatan bangunan yang ditetapkan	negative
saya suggest @dyradyre @aminfaiz10 dua2 ni mempunyai suara yg terlalu komersial maybe adik2 sekolah boleh faham 10 https://t.co/pJRzLd4Tni	neutral
Tersangka Penganiaya Santri di Deli Serdang hingga Meninggal Bertambah jadi 3 Orang: Penetapan kedua tersangka baru itu setelah polisi melakukan pemeriksaan mendalam terhadap tersangka utama yakni ALH (17) yang merupakan kakak kelas korban. https://t.co/1GZvknETxZ	negative
Teknologi ketika ini semakin banyak berubah dan senapang patah telah 'dikunci' bagi mengelak kes tertembak berlaku	positive
Laptop pulak alahai berat macam lori . Kalau baling boleh koma bang Jamal	negative
Dengan mana-mana parti baru, akan ada masalah tetapi kami patuhi	positive
Walaupun ‘janda’ banyak jugalah yang minat	positive
Permohonan Jawatan Kosong di Universiti Malaysia Perlis (UniMAP) - Kelayakan PMR/SPM/Diploma/Ijazah . 1. Pegawai Kebudayaan Gred B41 2. Pegawai Sains Gred C41 3. Pegawai Belia Dan Sukan Gred S41 4. Pegawai Psikologi Gred S41 5. Pegawai Perubatan Gred UD43/47 https://t.co/DOxnPdywRr	neutral
Ketua Polis Daerah Kota Kinabalu, Asisten Komisioner Mohd Zaidi Abdullah, berkata ketika serbuan dijalankan, semua https://t.co/EpFK4wwFxT	positive
Kita berjaya kurangkan dan kita harap dengan isu-isu berlaku sekarang ini, keadaan itu akan jauh berubah	positive
Kami merayu kerajaan supaya tidak menjalankan pembalakan.	positive
Kerajaan negeri bercadang memberi kelonggaran kepada lebih ramai individu terutama mereka yang sudah melengkapkan d https://t.co/Aaf9WG10ZG	positive
Tara.... Episod 10 dah ... Drama #harikitajatuhcinta 10 malam ini di @awesometv.my @azleekhairiofficial https://t.co/23CvPPZkN1	neutral
@anwaribrahim Punca utama kes di selangor tinggi ..kegagalan kerajaan negeri ph haha.. sebuk nak jaga kilang2 https://t.co/ytBSMOrXIA	negative
@FiersaBesari Akhir-akhir ini banyak orang marah-marah dijalan	negative
Imej murid-murid sekolah tahfiz sebagai peminta sedekah akan terus kelihatan. Kita tidak seharusnya menghadapi masalah Al Arqam sekali lagi.	negative
Kacau betol laa politik ni.. aduhai..	negative
PH Johor mengesyaki penangkapan Mazlan bermotif politik. 	negative
tahu memang sukar hendak mengasingkan kanak-kanak kerana memang sifat mereka suka bermain bersama-sama	negative
Ini adalah bebenang tentang Tragedi Kebakaran Rumah Keluarga di Mersing, Johor pada 8PM,31 Mei 2021:	neutral
Masa pertama kali kita laksanakan sistem GST ini, harga naik sebab peniaga yang tak pernah bayar cukai sebelum ini dah kena bayar untuk pertama kali, terpaksa naikkan harga barang untuk cover kenaikan kos.	negative
meriah dan sengit	positive
"Logical Fallacy =Percanggahan Mantik/Malamantik /Tunamantik Saur =Logik [Padanan daripada BM Kelantan,seumpama ungkapan ""Tak saur = Tak masuk angan/akal"". Mantik=Logik Mala =Layu/Rosak Tuna=Rosak #petuaterjemah"	neutral
Kerajaan China melalui duta besarnya (di Malaysia) menyatakan komitmen mengimport minyak sawit (Malaysia) sekiranya negara Kesatuan Eropah (EU) tidak lagi mahu membeli minyak sawit dari Malaysi	positive
Nak jadi ahli politik la, senang kaya	negative
UMNO Bahagian Bagan melalui Ketua-Ketua Cawangan menyampaikan hamper barangan keperluan sumbangan Dato' Ir. Dr. Sha https://t.co/x6NcMeK4Ow	positive
tetapi kini kadar penembusan jalur lebar isi rumah telah menjangkau 84.5 peratus di seluruh negara	positive
Pas tidak lagi releven sebagai parti politik dan tidak ada arah.	negative
Jadi orang tak boleh tuduh benda ni bermusim.	positive
memberi impak tinggi dalam memastikan sistem penyampaian kerajaan untuk rakyat di kawasan pedalaman mencukupi dan memuaskan.	positive
@nuriazain18 Brpa thn training nk baling tu..brpe kali dia baling masuk bank kt blkg tu..hahaa	positive
@keteknyawonpil tinggal tambah santan gula merah sama es batu	neutral
Jangan tengok jee. Jom la order Tekan je link kt bawah tu okay @KuantanTV @_twtniaga_ @Twt_Kuantan @RTNiaga	positive
Saya sangat hairan kenapa wang RM8 bilion yang disalahgunakan oleh ahli dari Semporna sewaktu menjadi KKLW	negative
Kalau kita berpecah maka mundurlah Johor,	negative
@zukhviri Hehe. Aku pun xhabis explore walau dah pakai dekat setahun.	neutral
Pekan Kuis melelahkan sekaliiii	neutral
kita perlu realistik dan tidak memberikan maklumat yang salah kepada rakyat kata beliau menerusi catatannya dalam blog beliau https sskeruak	negative
[ TERKINI ] Bagi semua penduduk di kawasan PKPD Kg. Dato, Ahmad Said 2, Kg. Jelapang Baru &amp; Kg. Sungai Tapah. Sum https://t.co/lqOgDtSuec	neutral
dibebaskan oleh mahkamah dengan ikat jamin	positive
@day6confess nder tolong dilanjutin trus tag aku @unicorngatdey https://t.co/Mia5qKYAie	neutral
jika RM250 itu diberikan dalam bentuk baucar buku, ia meninggalkan implikasi yang baik terutama kepada industri dan penggiat buku	positive
@MugilanMohgam 1. Syed Saddiq penyokong kuat Tun M. So kena revise balik isu Tun M dengan kerabat Johor, baru faham. 2. Syed Saddiq juga pernah mengeluarkan isu ketuanan melayu tapi diputarbelitkan l. Ni antara point-point yang saya tahu lah as Johorean. Mungkin betul mungkin tidak. https://t.co/sUqqNdq6Nv	negative
BN akan kaji cara ini dan akan melaksanakannya jika menang dalam PRU-14 	positive
memang nak peram parcel aku dekat pendang tu ke? dari semalam tak gerak2	negative
Mak zeck memang tak bagi betul aku tolong dia kat dapur. Dari dulu datang rumah selalu kena suruh pi duduk depan.	neutral
Yg salah ialah kerajaan kelantan. Da tahun 2021 rakyat kau masih susah mcm ni. Korang makan duit peruntukan sedap2. https://t.co/MDHjMh1qzK	negative
perubahan iklim politik dunia menyaksikan sistem demokrasi dan politik pilihan raya menjadi medium terbaik untuk memilih pemimpin	positive
Alhamdulillah selesai akad untuk badal Upah Haji &amp; Umrah 2021 tok arwah umi Semoga smuanye dipermudahkan hendaknye. Amin YRA	positive
Bank juga banyak membantu sebenarnya. Sebagai contoh, di mahkamah, kes2 yg melibatkan bank selaku plaintif, banyak https://t.co/f62aJZYob0	positive
Kenapa hendak takutkan mereka (pemimpin PKR)	negative
Justeru, adalah lebih penting untuk beliau menjawab segala persoalan mengenai isu ini	positive
orang awam mahukan tindakan terhadap isu-isu utama berkaitan perlindungan dalam talian dan mahu melihat kebimbangan mereka diberi perhatian sewajarnya melalui kawal selia yang lebih baik	negative
Orang kita tidak berani berterus-terang dalam hal ini kerana telah menyekutukan Arab dengan Islam	negative
Mulia lagi jadi pipit kerja jalan dari jadi helang kuat gebang. https://t.co/Tv7NT9ElFs	negative
@acaiijawe Suka lelaki tinggi. Noktah. Pandai tak pandai cerita lain. Asalkan masing2 know how to survive, agama.	positive
Allah, sedapppp kot makan situ	positive
Di samping itu, beliau juga memberikan dana jutaan ringgit untuk pembangunan luar bandar, menyediakan antara lain elektrik dan jalan raya untuk rakyat.	positive
Malaysia juga sedang memberi fokus terhadap dasar bandar kebangsaan serta perundangan, peraturan dan undang-undang bandar, perancangan dan reka bentuk bandar, ekonomi bandar dan kewangan perbandaran, di samping pelaksanaan tempatan	positive
tidak berhasrat untuk membalas dendam kepada kerajaan terdahulu, namun isu tersebut perlu diselesaikan untuk membaiki budaya kerja dan tadbir urus kerajaan bagi membendung gejala rasuah dan salah guna kuasa.	positive
[Video] Hari Sarawak 2021 | Kestabilan politik agenda utama tadbirSarawak https://t.co/vWMHiJUn41 https://t.co/NNh4aE0t4m	positive
Ni le KERAJAAN takut sangat filem macam ONE TWO JAGA tu tayang di pawagam.Tanpa filem POLIS ni sendiri pun dah buat https://t.co/ugO2zVY7Am	negative
@asangaleria @cracksole Wakaka betui, dok rumaaahh jaaaa	positive
Yang utara tambak, yang selatan tambak. Esok-esok Tanjung ni aku rasa panjang dia dah sama dengan panjang Semenanju https://t.co/l9a3MPuw7C	negative
Lm yuk kak bo taekoo , taegguk , taetae https://t.co/NPKSH7JOrf	neutral
@mllkyhoonie HHAAHAHA xlah cuma lama dh x borak ngn org perak heheheh	neutral
: circa 2002-2003 kalau ang boleh main lagu cromok another you, metallica nothing else matter kira ang champion laa	neutral
Bagaimanapun, dalam kes 1MDB, di mana RM42 bilion atau selebihnya tidak diketahui	negative
wife buat aiskrim lotus biscoff. tapi takdapat rasa https://t.co/dcSk5XQ1sU	neutral
Paham je kenapa tak tutup kilang, mestilah sebab big business, cuma kerajaan kena bagitau mcm ni kt rakyat, tak semua rakyat faham. Setiap tindakan kena ada explaination. Bila org tak faham, org akan riot. So salah sapa, memang salah kerajaan sebab tak kompeten. Sekian	negative
Saya harap adinda Nazri dan adinda Salleh dapat melihat semula sejarah dan saya merasakan ayahanda mereka berdua itu sahabat saya.	positive
Amanah dan Bersatu digambarkan gagal memenangi hati pengundi Melayu luar bandar kerana perpecahan ini	positive
baru td lalu kat fyp saya. terkejut yang comment semua perempuan	neutral
Tindakan dan hujah mereka itu memang jelas tak bersama-sama dengan kita. Saya tak rasa ralat, tak sesal kerana tindakan itu wajar diambil terhadap mereka.	negative
Mak aku masak tempe goreng dap dap ae	positive
Malah jika kita lihat, bukan Umno sahaja yang merasa terancam, malah Ahli Parlimen Langkawi, Datuk Ir Nawawi Ahmad juga sudah mula cemas dan takut dengan kehadiran Tun Mahathir sehingga beliau mengeluarkan dakwaan-dakwaan tak masuk akal	negative
polis menyerbu dan merampas wang tunai dan barangan kemas dari dua unit kondominium mewah yang dikaitkan	negative
Apa yang semua rakyat mahukan adalah institusi Raja-Raja Melayu dipertahan dan dihormati	positive
Namun perlu seiring dengan sikap penduduk	positive
@vosmeyu @ledollaid kale ini batu apa coklat batu kek d arab?	neutral
apa niii?	neutral
Anak-anak Melayu lebih maju di bidang profesional berbanding orang Arab yang hanya maju dalam bidang berbunuhan sesama sendiri.	positive
Ini model yang kita guna pakai di Malaysia dan (ia) sangat berkesan	positive
Kita telah membuat lawatan dan pemeriksaan ke kilang tersebut sejurus kejadian yang menimpa mangsa dilaporkan	positive
Menurut Set Pol MB kedah, MB singgah di Juru sebab nak beli makanan sebelum masuk highway. RnR tutup. Beli siap-s https://t.co/CynfHeLPKZ	neutral
Jika sebelum ini, tidak ramai masyarakat orang asli bersaing dengan masyarakat lain dalam bidang akademik, namun hari ini sudah ramai pelajar terbaik di kalangan orang asli	positive
@ZiraNazarudin Semoga tabah	positive
beberapa penganalisis politik percaya parti gabungan itu mempunyai peluang yang baik untuk merampas sembilan daripada kerusi yang disandang pembangkang melalui pilihan raya umum lepas	positive
Kita tidak boleh menolak kemungkinan kempen semasa PRU-14 boleh mendatangkan bahaya kepada orang ramai dan pekerja pilihan raya kerana pilihan raya umum kali ini dianggap ibu kepada segala pilihan raya yang bakal menjanjikan pertarungan sengit.	negative
Kita telah meminta ROS bukan sekadar memulakan siasatan tetapi dapat mempertingkatkan siasatan dan penuhi aduan-aduan berkenaan	positive
@InaNabin @kaukahpakcikkau @ThIsIs_Zharif @501Awani 14) cuti 55hari di new zealand untuk lawat keluarga sejak 23 disember 2020 setelah setahun tidak berjumpa dengan anak - timbalan menteri wilayah persekutuan - Datuk Seri Santhara Kumar (MP Segamat - BERSATU/KHIANAT)	negative
@syfkhld @zhrrdzn Ni hat panas dgaq. Hat geng kelantan pun ketegaq bulu. Yg hat balik oendang pun jebon. Tau la rin https://t.co/ph4vZZxL7H	negative
@symmirilhm Palam cit. tmpt kau x hujan ke tu	neutral
Dalam konteks PRU14, kami menyeru anak muda mengundi berdasarkan nilai-nilai positif.	positive
beliau menyeru supaya mereka bertindak memilih calon-calon yang tepat agar kemajuan terus dapat diberikan oleh kerajaan.	positive
Pada saya, saya fikir mereka patut teruskan	positive
Kadangkala mereka mengadu mengenai caj 20 sen.	negative
Arkeolog asal Yerusalem menemukan dua bangunan yang diduga sebagai kerajaan milik raja tersohor dalam sejarah Islam, Kristen, dan Yahudi. Dialah Sang Raja sekaligus Nabi, Daud. https://t.co/nQSdOAF87E	neutral
Selamat Pagi Perlis. Salam 26 Syawal 1442H. #Perlis #Malaysia Kredit foto : IG @ mas_alia https://t.co/FA38hljxkm	neutral
Harap kerajaan mempertimbangkan moratorium kepada penjawat awam yang membuat pinjaman perumahan melalui LPPSA. Ad https://t.co/ff9xdss33N	positive
Provokasi telah menghasilkan jawapan yang ditunggu oleh masyarakat Islam di negara ini yang semakin ramai memandang serong dan negatif terhadap sekolah tahfiz persendirian	negative
Secara asasnya, dua pertiga pengguna media sosial di Johor tidak menunjukkan minat terhadap Dr Mahathir di halaman dan paparan Facebook disukai mereka	positive
Aku dah cakap kerajaan bodoh ni memang bodoh. Takde effect pun kalau kau bukak kedai makan sampai kol 12am. Bukanny https://t.co/U2OKoarUvK	negative
Ya allah , cukupkan aku dengan yang halal &amp; jauhkan aku dari yang harap . Selamat pagi	positive
Skrg adalah masanya utk ahli2 PAS dan UMNO perkukuhkan hubungan. Bukan semua ahli UMNO setuju dgn keputusan utk kel https://t.co/Hz5rQhCUV9	positive
@zack_rockstar Kenali Timbalan Menteri Pertanian 2 Anda! Tak kenal maka tak ingat masa PRU akan datang! Dato Haji Che Abdullah Mat Nawi (PAS), Ahli Parlimen (MP) Tumpat, Kelantan. Ingat nama, muka dan parti! Suwitnya YB! Jeles wanita di luar sana! Tahniah! #KenaliAhliPolitikAnda https://t.co/3FrQHr9prz	positive
[BARISAN MAJLIS TERTINGGI PERSATUAN KEBAJIKAN ANAK NEGERI KELANTAN D'NAIM BAGI SIDANG 2021/2022] #9Jun2021 https://t.co/NxpE37B3ZF	neutral
Kegiatan gelap menggunakan propaganda menyebarkan sebarang maklumat, dalam bentuk berita palsu melalui media sosial untuk menghasut emosi negatif, membenci, mengelirukan, memecah belah dan menyebabkan ketidakharmonian dalam kalangan rakyat Malaysia adalah kerja perisik untuk memusnahkan negara kita.	negative
@Kiridaren @Azim_Farhan Makanan yang dilacurkan atas tiket politik.	negative
@SyafiqAbum @TfN_SoN @azrazul_ @kayniskay @anthraxxxx Saya bukan nak cakap apa tau. Kubu BN memang kuat dekat Muar ni. MP Muar yg dulu tu, pakcik saya sendiri. Saya tau kerja dia mcm mana. And after sy sendiri dah berurusan dgn pihak yb saddiq, saya sokong apa yg dia buat.	negative
Seperti yang kita tahu, emosi rakyat telah diapi-apikan oleh pembangkang dan pembangkang mahir dalam memecah belahkan rakyat di negara ini.	negative
@nabillnordin @nrnsyyah @KuantanTV Hai orang Kuantan! Time lockdown sekarang mesti korang tengah craving chocolate https://t.co/o3N6dHUQSJ	neutral
berkemungkinan menagih perhatian pengundi dengan cara membeli bilangan penonton Facebook Live	negative
Kita perlu kembali kepada kerajaan yang telah terbukti kebolehannya membangunkan negara berbanding (kerajaan) sekarang	positive
membidas tindakan sesetengah pihak yang mendakwa beliau berpolitik di dalam masjid sehingga isu itu tular menerusi media sosial semalam.	negative
Sebab itu pendidikan penting untuk meningkatkan kemahiran mereka	positive
Bagi saya ini langkah berundur ke belakang yang boleh menjejaskan prestasi BN Perak dalam PRU14	negative
Kerajaan terpaling suka mengkaji.	negative
Justeru, industri yang sedia mengeluarkan produk peranti perubatan diiktiraf halal sememangnya menunggu pensijilan halal oleh JAKIM ini	positive
Ahli Parlimen Wangsa Maju anjur kempen pendaftaran, pengesahan vaksinasi https://t.co/BN4oCBatsJ	positive
Masih tidak ada kawalan berkesan terhadap pertumbuhannya.	negative
(Tuduhan) Melayu akan hilang, azan tak berkumandang (dan seumpamanya).	negative
sebagai pemimpin saya sudah melakukan tugas dengan baik untuk rakyat dan rakyat sendiri sudah bijak menilai	positive
Jangan takut vaksin Demi Kemajuan Indonesia https://t.co/YggdIdx5u6	neutral
ini merupakan penegasan sokongan penuh Malaysia terhadap usaha Gabungan Global dalam menentang keganasan dan ekstremisme ganas	positive
@trustmyragee lempar batu	negative
TV3 guna video 2007 lapor bantuan banjir BN di Sabah	negative
@StenlyChris Gas...demi kejayaan kota batu	positive
Harga naik, jadi jumlah keseluruhan, jumlah jualan tidak benar-benar naik, ada negatif (pertumbuhan)	negative
Tindakan OKS ini seolah-olah tidak menghormati 2 pemimpin negara dan boleh memberi imej buruk kepada mereka	negative
mengaku bersalah atas kesalahan melakukan mudarat awam di Mahkamah Majistret	negative
Nantikan cerita menarik dari anak Tawau bernama @PeteTeo - kami akan kongsikan minggu depan!	positive
Lagi besor dari gaji aku ni	positive
@Ayahanda_MD @chedetofficial @BetterNation3 Orang orang mcm ni menggunakan BN sebagai batu loncatan untuk kepentingan https://t.co/vmPeeeKFAf kena buat sesuatu kerana mereka ni akan menjadi canser pada BN.Kita tak perlu orang orang mcm ni.Please get out.	negative
Jadi, saya tidak perlu susahkan sesiapa	positive
SPR meminta orang ramai tidak membuat sebarang spekulasi memandangkan kes berkenaan masih dalam siasatan polis.	negative
Permintaan untuk eksport ketum ini sangat tinggi.	positive
@shuuhuhz Semangat buat harinya Mari kita berdua dulu untuk kesehatan kita bersama, semoga di berkah rahmat dan nik https://t.co/kC1dp1pk2d	positive
malah gaji dan upahan di sesetengah tempat seperti kuala lumpur dan pulau pinang tidak mencatatkan peningkatan	negative
Alamakkk lepak wetex lak dahh hdksndnsmm	neutral
Usaha kerajaan mendorong lebih banyak pelaburan swasta dalam meletak atur fiber baru-baru ini adalah bagi  mencapai matlamat negara untuk meningkatkan kelajuan jalur lebar dan menurunkan harga	positive
Anehnya kerajaan ada pula duit untuk membiayai video berita palsu, iklan-iklan akhbar, poster dan propaganda  bagi menjatuhkan kerajaan negeri Pulau Pinang	negative
#kangar Sasaran itu berdasarkan lima strategi yang dirangka kerajaan negeri bersama Badan Bertindak Imunisasi Covid-19 (CITF), yang sedang dan dilaksanakan dalam tempoh terdekat. https://t.co/MaOGP0P8Hr	positive
I'm at CIMB in Batu Berendam, Melaka https://t.co/jJZFZx7ha4	neutral
Mana ada negara Islam lebih baik daripada Malaysia dalam kebebasan bersuara rakyatnya	positive
Sekarang pesakit tak perlu bersesak, waktu menunggu jauh lebih singkat, kos rawatan pun serendah RM103.	positive
Sekiranya mempunyai pengesahan perubatan mengalami masalah mental, guru itu perlu diberi cuti	positive
Bilang I love you nya gak usah ngegas gini dong!	positive
Mmg fake, kan kerajaan selalu bagi last minute, ni awal sgt ni	negative
Bukan semua perkara kita perlu lapor kepada polis	positive
Ini untuk memastikan industri kewangan mempunyai tenaga kerja yang kompeten dan profesional,	positive
Peluang pekerjaan dan ekonomi yang dijanjikan kepada rakyat tempatan melalui projek mega seperti Rapid Pengerang dan Iskandar Malaysia hanya tinggal harapan di mana ribuan tenaga pekerja asing diambil bekerja di sana.	negative
Gabungan harga minyak yang kukuh, dolar US yang secara menyeluruh lemah selain sentimen risiko yang positif susulan laporan Tabung Kewangan Antarabangsa (IMF) menunjukkan pertumbuhan global yang menyeluruh sejak 2010.	positive
Berita palsu akan ada dalam strategi kempen saat-aat akhir...itu saya pasti	negative
kh3 Kairi with long hair #kairi #kh #KingdomHearts https://t.co/z6qgRnf8Kf	neutral
